"fuelType","distr","n.obs","prop0","param1.est","param1.sd","param1.cv","param2.est","param2.sd","param2.cv","KS.pVal","equivalence.val","distr.fit.class"
"us_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ms_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"os_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tree_crown_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tree_loading_summed_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tree_loading_entered_Mgha","gammaLL",1509,0.003,1.22,0.04,0.033,0.014,0.001,0.041,0,0.012,NA
"tree_loading_Mgha","gammaLL",1509,0.003,1.22,0.04,0.033,0.014,0.001,0.04,0,0.012,NA
"snag_loading_Mgha","lnormLL",759,0.485,0.784,0.044,0.056,1.233,0.031,0.025,0.007,0.005,NA
"shrub_loading_Mgha","lnormLL",1322,0.146,0.725,0.021,0.029,0.774,0.015,0.019,0,0.029,NA
"herb_loading_Mgha","gammaLL",1317,0.149,1.075,0.037,0.035,1.68,0.073,0.043,0,0.018,NA
"X1hr_loading_Mgha","gammaLL",1325,0.11,1.403,0.05,0.035,12.157,0.511,0.042,0,0.022,NA
"X10hr_loading_Mgha","gammaLL",1192,0.208,1.684,0.064,0.038,1.198,0.053,0.045,0,0.029,NA
"X100hr_loading_Mgha","gammaLL",901,0.395,1.936,0.085,0.044,0.404,0.02,0.051,0,0.033,NA
"fwd_loading_summed_Mgha","gammaLL",1388,0.081,0.773,0.025,0.033,0.166,0.007,0.045,0,0.013,NA
"fwd_loading_entered_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fwd_loading_Mgha","gammaLL",1388,0.081,0.773,0.025,0.033,0.166,0.007,0.045,0,0.013,NA
"X1000hrS_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1000hrR_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1000hr_loading_summed_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1000hr_loading_entered_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X1000hr_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X10KhrS_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X10KhrR_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X10Khr_loading_summed_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X10Khr_loading_entered_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X10Khr_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GT10KhrS_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GT10KhrR_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GT10Khr_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cwd_sound_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cwd_rotten_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cwd_loading_summedByPieceSizeClass_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cwd_loading_summedBySR_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cwd_loading_entered_Mgha","lnormLL",791,0.474,1.44,0.044,0.03,1.225,0.031,0.025,0.005,0.009,NA
"cwd_loading_Mgha","lnormLL",791,0.474,1.44,0.043,0.03,1.225,0.031,0.025,0.006,0.009,NA
"lichen_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"moss_loading_Mgha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"litter_depth_cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"litter_loading_Mgha","gammaLL",1451,0.039,1.497,0.051,0.034,0.182,0.007,0.04,0,0.005,NA
"duff_depth_cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"duff_loading_Mgha","lnormLL",1105,0.23,1.266,0.029,0.023,0.953,0.02,0.021,0,0.034,NA
